,level_0,index,Unnamed: 0,Name,TypeObject,OperatingCompany,IsNetObject,TypeService,Address,District,AdmArea,Longitude_WGS84,Latitude_WGS84,Xs,Ys
148,1105,29704,29704,Мосцветторг,Магазин «Цветы»,Мосцветторг,да,реализация непродовольственных товаров,"город Москва, Ленинский проспект, дом 156",район Тропарёво-Никулино,Западный административный округ,37.48549713244135,55.65176223007892,1900952.4622050938,6399155.102097978
149,1113,29849,29849,Цветы мира,Магазин «Цветы»,Цветы мира,да,реализация непродовольственных товаров,"город Москва, Свободный проспект, дом 20",район Новогиреево,Восточный административный округ,37.815982137807524,55.75105906573629,1917378.5432013029,6416793.506551308
150,1116,29970,29970,Мосцветторг,Магазин «Цветы»,Мосцветторг,да,реализация непродовольственных товаров,"город Москва, улица Большая Якиманка, дом 39",район Якиманка,Центральный административный округ,37.6132426575755,55.73376401449175,1905699.6135391903,6410665.56171236
151,1120,30019,30019,Много цветов,Магазин «Цветы»,Много цветов,да,реализация непродовольственных товаров,"город Москва, Марксистская улица, дом 14/16, строение 1",Таганский район,Центральный административный округ,37.658001972500976,55.739000374838106,1908226.9861273004,6412168.082432056
152,1122,30103,30103,Цветочный ряд,Магазин «Цветы»,Цветочный ряд,да,реализация непродовольственных товаров,"город Москва, Фрязевская улица, дом 1, строение 1",район Новогиреево,Восточный административный округ,37.817106516782204,55.744949103497575,1917675.7482896869,6416159.108110826
153,1123,30225,30225,Просто цветы,Магазин «Цветы»,Просто цветы,да,реализация непродовольственных товаров,"город Москва, Митинская улица, дом 40",район Митино,Северо-Западный административный округ,37.3600674123363,55.84786145154862,1886108.178440521,6417702.14310275
154,1125,30269,30269,Цветы,Магазин «Цветы»,Цветы столицы,да,реализация непродовольственных товаров,"город Москва, Коломенская улица, владение 27В",район Нагатинский Затон,Южный административный округ,37.689401507319495,55.676698050547905,1912455.619041689,6406112.850746147
155,1132,30394,30394,Цветочный ряд,Магазин «Цветы»,Цветочный ряд,да,реализация непродовольственных товаров,"город Москва, Свободный проспект, владение 16А, строение 2",район Новогиреево,Восточный административный округ,37.81701034042708,55.75353439085785,1917348.272182335,6417081.866547486
156,1133,30535,30535,Просто цветы,Магазин «Цветы»,Просто цветы,да,реализация непродовольственных товаров,"город Москва, Бауманская улица, дом 33/2, строение 1",Басманный район,Центральный административный округ,37.679419672954296,55.77276319485183,1908272.2030708438,6416256.048543315
157,1146,30663,30663,Много цветов,Магазин «Цветы»,Много цветов,да,реализация непродовольственных товаров,"город Москва, Большая Сухаревская площадь, дом 16/18, строение 1",Красносельский район,Центральный административный округ,37.63735351706735,55.771536891050225,1905762.456407735,6415241.80260196
158,1151,30714,30714,Цветочный ряд,Магазин «Цветы»,Цветочный ряд,да,реализация непродовольственных товаров,"город Москва, Ленинградский проспект, дом 75, корпус 1А",район Сокол,Северный административный округ,37.513530660651845,55.80462266268815,1897015.7778889618,6416222.242342968
159,1155,30812,30812,Цветочный ряд,Магазин «Цветы»,Цветочный ряд,да,реализация непродовольственных товаров,"город Москва, 9-я Парковая улица, дом 15/68",район Измайлово,Восточный административный округ,37.79884754630949,55.79284000898391,1914773.2686875858,6420932.202915655
160,1162,30950,30950,Ирис,Магазин «Цветы»,Ирис,да,реализация непродовольственных товаров,"город Москва, Никитский бульвар, дом 25",Пресненский район,Центральный административный округ,37.59809062556342,55.75690962818502,1903919.6196062954,6412843.363700502
161,1169,31158,31158,Цветочный ряд,Магазин «Цветы»,Цветочный ряд,да,реализация непродовольственных товаров,"город Москва, Сокольническая площадь, дом 4, корпус 1-2",район Сокольники,Восточный административный округ,37.676725629535476,55.78994487959962,1907468.8074591719,6418050.968850425
162,1181,31425,31425,Много цветов,Магазин «Цветы»,Много цветов,да,реализация непродовольственных товаров,"город Москва, Мясницкий проезд, дом 2/1",Басманный район,Центральный административный округ,37.64605228147192,55.76836522700807,1906408.8286043282,6415082.255942688
163,1183,31503,31503,Во имя розы,Магазин «Цветы»,Во имя розы,да,реализация непродовольственных товаров,"город Москва, Камергерский переулок, дом 3, строение 1",Тверской район,Центральный административный округ,37.61292765237558,55.76037103731542,1904692.972242226,6413526.894271611
164,1185,31519,31519,Мосцветторг,Магазин «Цветы»,Мосцветторг,да,реализация непродовольственных товаров,"город Москва, Комсомольский проспект, дом 28",район Хамовники,Центральный административный округ,37.57973078046537,55.726989551022385,1903912.294416524,6409234.093952391
165,1194,31898,31898,Цветочный Ряд,Магазин «Цветы»,Цветочный ряд,да,реализация непродовольственных товаров,"город Москва, проезд Стратонавтов, дом 7, корпус 2",район Покровское-Стрешнево,Северо-Западный административный округ,37.4378680415017,55.8267231570844,1891606.9470303538,6417032.9059583675
166,1208,32380,32380,Много цветов,Магазин «Цветы»,Много цветов,да,реализация непродовольственных товаров,"город Москва, 3-й Автозаводский проезд, дом 4",Даниловский район,Южный административный округ,37.65496794013943,55.70658899843515,1909247.4595142645,6408611.124928238
167,1230,32685,32685,Просто цветы,Магазин «Цветы»,Просто цветы,да,реализация непродовольственных товаров,"город Москва, Мясницкая улица, дом 30/1/2, строение 2",Басманный район,Центральный административный округ,37.63891339805468,55.765140721244364,1906094.938114296,6414585.140149752
168,1232,32723,32723,Мосцветторг,Магазин «Цветы»,Мосцветторг,да,реализация непродовольственных товаров,"город Москва, Нахимовский проспект, дом 50",Академический район,Юго-Западный административный округ,37.559046949820655,55.68071529268242,1904366.318488001,6403812.648303677
169,1239,32815,32815,Ирис,Магазин «Цветы»,Ирис,да,реализация непродовольственных товаров,"город Москва, Ленинский проспект, дом 24",Донской район,Южный административный округ,37.590269221667405,55.71472330712793,1905008.083774261,6408132.157944082
170,1242,32867,32867,Цветочный ряд,Магазин «Цветы»,Цветочный ряд,да,реализация непродовольственных товаров,"город Москва, улица Мастеркова, дом 3",Даниловский район,Южный административный округ,37.65845693087973,55.708695315886146,1909381.487419584,6408911.383488345
171,1258,33121,33121,Цветочный ряд,Магазин «Цветы»,Цветочный ряд,да,реализация непродовольственных товаров,"город Москва, Северный бульвар, дом 2",район Отрадное,Северо-Восточный административный округ,37.60724318759763,55.86490605735348,1900466.421411544,6424674.06103175
172,1260,33131,33131,Цветы мира,Магазин «Цветы»,Цветы мира,да,реализация непродовольственных товаров,"город Москва, улица Серпуховский Вал, дом 13",Даниловский район,Южный административный округ,37.614353936667314,55.71116196302623,1906605.9042463426,6408252.461695561
173,1267,33220,33220,Цветочный ряд,Магазин «Цветы»,Цветочный ряд,да,реализация непродовольственных товаров,"город Москва, Большая Тульская улица, дом 2",Даниловский район,Южный административный округ,37.62072164048302,55.709634361919015,1907050.127724751,6408221.200484103
174,1268,33234,33234,Цветочный ряд,Магазин «Цветы»,Цветочный ряд,да,реализация непродовольственных товаров,"город Москва, улица Дмитрия Ульянова, дом 16, корпус 1",Академический район,Юго-Западный административный округ,37.569884753746464,55.68846086096968,1904739.8374768563,6404874.380737736
175,1269,33243,33243,Мосцветторг,Магазин «Цветы»,Мосцветторг,да,реализация непродовольственных товаров,"город Москва, Уральская улица, дом 1",район Гольяново,Восточный административный округ,37.797942880559894,55.811649837821655,1914013.9539812515,6422939.141776
176,1287,33557,33557,МОСЦВЕТТОРГ,Магазин «Цветы»,Мосцветторг,да,реализация непродовольственных товаров,"город Москва, Долгоруковская улица, дом 40",Тверской район,Центральный административный округ,37.602042368283655,55.778592753268974,1903355.326697709,6415263.182391772
177,1290,33584,33584,Магазин «Мосцветторг»,Магазин «Цветы»,Мосцветторг,да,реализация непродовольственных товаров,"город Москва, Чертановская улица, дом 1В, корпус 1",район Чертаново Северное,Южный административный округ,37.60798954927765,55.63938333824668,1908880.1060798413,6400380.82982022
178,1294,33734,33734,Мосцветторг,Магазин «Цветы»,Мосцветторг,да,реализация непродовольственных товаров,"город Москва, улица Тёплый Стан, дом 7",район Тёплый Стан,Юго-Западный административный округ,37.49635881463463,55.62245447571058,1902695.594512709,6396220.5470644375
179,1296,33769,33769,Мосцветторг,Магазин «Цветы»,Мосцветторг,да,реализация непродовольственных товаров,"город Москва, Соколово-Мещерская улица, дом 29",район Куркино,Северо-Западный административный округ,37.384798940961296,55.90527121832515,1885497.7532353785,6424403.980688504
180,1304,33942,33942,Цветочный ряд,Магазин «Цветы»,Цветочный ряд,да,реализация непродовольственных товаров,"город Москва, улица Лескова, дом 2",район Бибирево,Северо-Восточный административный округ,37.59021361625749,55.8977292233229,1898215.9771006156,6427855.575500955
181,1315,34181,34181,Мосцветторг,Магазин «Цветы»,Мосцветторг,да,реализация непродовольственных товаров,"город Москва, Профсоюзная улица, дом 39",район Черёмушки,Юго-Западный административный округ,37.55606150310058,55.670832177265645,1904550.028867284,6402684.589604875
182,1317,34269,34269,МОСЦВЕТТОРГ,Магазин «Цветы»,Мосцветторг,да,реализация непродовольственных товаров,"город Москва, 1-я Тверская-Ямская улица, дом 29, строение 3",Тверской район,Центральный административный округ,37.585147222745626,55.7757326121794,1902435.0289368925,6414601.701746351
183,1338,34828,34828,МНОГО ЦВЕТОВ,Магазин «Цветы»,Много цветов,да,реализация непродовольственных товаров,"город Москва, улица Менжинского, дом 38, корпус 2, строение 2",Бабушкинский район,Северо-Восточный административный округ,37.66062891356628,55.870667960679434,1903486.6369936862,6426411.360154621
184,1353,35287,35287,Мосцветторг,Магазин «Цветы»,Мосцветторг,да,реализация непродовольственных товаров,"город Москва, Ленинский проспект, дом 82/2",Ломоносовский район,Юго-Западный административный округ,37.53406707615913,55.68120529462964,1902826.3383770909,6403343.598053621
185,1355,35421,35421,Много цветов,Магазин «Цветы»,Много цветов,да,реализация непродовольственных товаров,"город Москва, Свободный проспект, дом 20А",район Новогиреево,Восточный административный округ,37.81640194207026,55.7512819295661,1917395.698009341,6416826.382776661
186,1361,35763,35763,Просто цветы,Магазин «Цветы»,Просто цветы,да,реализация непродовольственных товаров,"город Москва, Осенний бульвар, дом 14А",район Крылатское,Западный административный округ,37.408586670009434,55.75960427961528,1892298.3149493982,6409187.5739464685
187,1363,35793,35793,Цветочный ряд,Магазин «Цветы»,Цветочный ряд,да,реализация непродовольственных товаров,"Тушинская улица, дом 16, строение 2",район Покровское-Стрешнево,Северо-Западный административный округ,37.44366732718344,55.82753474471453,1891929.0240334158,6417240.70008406
188,1370,35993,35993,Магазин «Просто цветы»,Магазин «Цветы»,Просто цветы,да,реализация непродовольственных товаров,"город Москва, Кировоградская улица, дом 12, корпус 2",район Чертаново Северное,Южный административный округ,37.60866952716314,55.62391862253292,1909494.7803528518,6398727.692790053
189,1374,36101,36101,Цветочная база «МОСЦВЕТТОРГ»,Магазин «Цветы»,Мосцветторг,да,реализация непродовольственных товаров,"город Москва, Большая Тульская улица, дом 46",Донской район,Южный административный округ,37.620950363332156,55.70503624776382,1907234.698915184,6407730.335875762
190,1384,36576,36576,Цветочная база «Мосцветторг»,Магазин «Цветы»,Мосцветторг,да,реализация непродовольственных товаров,"город Москва, Варшавское шоссе, дом 9, строение 1",Донской район,Южный административный округ,37.624965062873365,55.699923092644816,1907668.85704754,6407263.299291292
191,1394,37243,37243,Цветы,Магазин «Цветы»,Цветы мира,да,реализация непродовольственных товаров,"город Москва, Алтуфьевское шоссе, дом 83",район Лианозово,Северо-Восточный административный округ,37.585466041835474,55.89052047386377,1898196.1115423727,6426979.730639272
192,1398,37282,37282,Мосцветторг,Магазин «Цветы»,Мосцветторг,да,реализация непродовольственных товаров,"город Москва, улица Маршала Бирюзова, дом 16",район Щукино,Северо-Западный административный округ,37.491709793339744,55.794761269861915,1896054.9322795826,6414704.972248487
193,1401,37330,37330,Цветочный ряд,Магазин «Цветы»,Цветочный ряд,да,реализация непродовольственных товаров,"город Москва, 2-й Войковский проезд, дом 2/11",Войковский район,Северный административный округ,37.496794150825984,55.81763808722476,1895518.7721202997,6417277.159031928
194,1410,37544,37544,Мосцветторг,Магазин «Цветы»,Мосцветторг,да,реализация непродовольственных товаров,"город Москва, улица Красина, дом 9, строение 2",Пресненский район,Центральный административный округ,37.587432000000014,55.76684276056197,1902903.461649541,6413691.204978243
195,1413,37565,37565,Мосцветторг,Магазин «Цветы»,Мосцветторг,да,реализация непродовольственных товаров,"город Москва, улица Куусинена, дом 1",Хорошёвский район,Северный административный округ,37.5164226394314,55.77837127128336,1898161.7415507338,6413452.29394624
196,1414,37603,37603,Мосцветторг,Магазин «Цветы»,Мосцветторг,да,реализация непродовольственных товаров,"город Москва, Ленинградское шоссе, дом 19",Войковский район,Северный административный округ,37.49439245036249,55.82224979872671,1895202.6474874225,6417724.400397171
197,1438,37958,37958,Цветочный Ряд,Магазин «Цветы»,Цветочный ряд,да,реализация непродовольственных товаров,"город Москва, Хорошёвское шоссе, дом 88",Хорошёвский район,Северный административный округ,37.51623918579768,55.77778326894668,1898172.3265760625,6413385.0780722285
198,1450,38138,38138,Цветочный ряд,Магазин «Цветы»,Цветочный ряд,да,реализация непродовольственных товаров,"город Москва, Строгинский бульвар, дом 7, корпус 1",район Строгино,Северо-Западный административный округ,37.3997195969834,55.80638224779678,1890039.392868929,6414048.841114247
199,1470,38344,38344,Сеть цветочных супермаркетов «Цветочный ряд»,Магазин «Цветы»,Цветочный ряд,да,реализация непродовольственных товаров,"город Москва, улица Академика Янгеля, дом 2",район Чертаново Южное,Южный административный округ,37.599302,55.59608171131218,1909954.3980182088,6395529.6898609735
200,1497,38614,38614,МОСЦВЕТТОРГ,Магазин «Цветы»,Мосцветторг,да,реализация непродовольственных товаров,"город Москва, проспект Вернадского, дом 41, строение 3",район Проспект Вернадского,Западный административный округ,37.503850000000014,55.67442373381379,1901235.5215646548,6401981.759663433
201,1506,38930,38930,Мосцветторг,Магазин «Цветы»,Мосцветторг,да,реализация непродовольственных товаров,"город Москва, Комсомольский проспект, дом 7, строение 2",район Хамовники,Центральный административный округ,37.591962,55.73134775026288,1904494.8452683862,6409959.719122892
202,1511,39516,39516,Росцветторг,Магазин «Цветы»,Росцветторг,да,реализация непродовольственных товаров,"город Москва, улица Добролюбова, дом 7А",Бутырский район,Северо-Восточный административный округ,37.59999884183235,55.81398731016753,1901917.737559139,6419035.284446185
203,1517,39954,39954,Цветочный ряд,Магазин «Цветы»,Цветочный ряд,да,реализация непродовольственных товаров,"город Москва, Новоясеневский проспект, дом 2, строение 2",район Ясенево,Юго-Западный административный округ,37.506828000000006,55.6174777174419,1903518.1290302703,6395902.248243876
204,1526,41017,41017,Мосцветторг,Магазин «Цветы»,Мосцветторг,да,реализация непродовольственных товаров,"город Москва, Ленинградский проспект, дом 74А",район Аэропорт,Северный административный округ,37.51683600000001,55.80693277223335,1897131.067409884,6416540.104362638
205,1534,41152,41152,Цветы мира,Магазин «Цветы»,Цветы мира,да,реализация непродовольственных товаров,"город Москва, улица Героев Панфиловцев, дом 16, корпус 1",район Северное Тушино,Северо-Западный административный округ,37.42407,55.85881178739822,1889587.798149051,6420206.90981523
206,1553,41459,41459,Мосцветторг,Магазин «Цветы»,Мосцветторг,да,реализация непродовольственных товаров,"город Москва, Рублёвское шоссе, дом 48/1",район Крылатское,Западный административный округ,37.405728,55.75402175683815,1892329.6944830231,6408526.201380511
207,1555,41481,41481,Во имя розы,Магазин «Цветы»,Во имя розы,да,реализация непродовольственных товаров,"город Москва, Краснопрудная улица, дом 13",Красносельский район,Центральный административный округ,37.666943,55.7809857646747,1907208.3246780173,6416880.332056765
208,1603,42219,42219,Мосцветторг,Магазин «Цветы»,Мосцветторг,да,реализация непродовольственных товаров,"город Москва, улица Мнёвники, дом 7, корпус 1",район Хорошёво-Мнёвники,Северо-Западный административный округ,37.49259693730511,55.77184211279333,1896955.011730176,6412252.282350222
209,1614,42396,42396,Много цветов,Магазин «Цветы»,Много цветов,да,реализация непродовольственных товаров,"город Москва, Россошанская улица, дом 2, корпус 1",район Чертаново Южное,Южный административный округ,37.60803899999999,55.59400971071921,1910564.6283114238,6395489.535596115
210,1641,42802,42802,Цветочный ряд,Магазин «Цветы»,Цветочный ряд,да,реализация непродовольственных товаров,"город Москва, Шипиловский проезд, дом 39, корпус 1",район Орехово-Борисово Северное,Южный административный округ,37.69675330528842,55.611331624966745,1915336.3225651032,6399221.892677837
211,1644,42822,42822,Во имя розы,Магазин «Цветы»,Во имя розы,да,реализация непродовольственных товаров,"город Москва, Никитский бульвар, дом 8",Пресненский район,Центральный административный округ,37.60129100000001,55.75429875691854,1904211.0048610976,6412628.882188928
212,1647,42842,42842,Мосцветторг,Магазин «Цветы»,Мосцветторг,да,реализация непродовольственных товаров,"город Москва, Сокольническая площадь, дом 9",район Сокольники,Восточный административный округ,37.68080700000001,55.790319767391786,1907702.6330543,6418177.0027793925
213,1669,43248,43248,Цветочный ряд,Магазин «Цветы»,Цветочный ряд,да,реализация непродовольственных товаров,"город Москва, проспект Вернадского, дом 39",район Проспект Вернадского,Западный административный округ,37.50513100000001,55.67582873421875,1901261.7387942546,6402159.992963607
214,1675,43653,43653,Цветочный ряд,Магазин «Цветы»,Цветочный ряд,да,реализация непродовольственных товаров,"город Москва, город Зеленоград, корпус 1004Б",район Силино,Зеленоградский административный округ,37.177676819426296,55.983755003233206,1870088.123393776,6428612.53924619
215,1702,46400,46400,Цветы мира,Магазин «Цветы»,Цветы мира,да,реализация непродовольственных товаров,"город Москва, улица Адмирала Макарова, дом 6, строение 13",Войковский район,Северный административный округ,37.49067099999999,55.83497878042294,1894506.6575962072,6419019.324545861
216,1707,46696,46696,Мосцветторг,Магазин «Цветы»,Мосцветторг,да,реализация непродовольственных товаров,"город Москва, Ленинградское шоссе, дом 14, строение 1",Войковский район,Северный административный округ,37.49820099999997,55.82065877623887,1895492.5737181562,6417632.077632965
217,1714,46965,46965,Цветочный ряд,Магазин «Цветы»,Цветочный ряд,да,реализация непродовольственных товаров,"город Москва, Ореховый бульвар, дом 49Д",район Зябликово,Южный административный округ,37.74775700000001,55.61458171661154,1918326.78242816,6400647.613775923
218,1726,47559,47559,Во имя розы,Магазин «Цветы»,Во имя розы,да,реализация непродовольственных товаров,"город Москва, Большая Тульская улица, дом 13",Даниловский район,Южный административный округ,37.622107,55.708772743729476,1907166.4207880888,6408157.352315723
219,1740,47901,47901,Много цветов,Магазин «Цветы»,Много цветов,да,реализация непродовольственных товаров,"город Москва, бульвар Энтузиастов, дом 2",Таганский район,Центральный административный округ,37.682743,55.74642375463329,1909454.8752395704,6413487.43211297
220,1744,47968,47968,Просто цветы,Магазин «Цветы»,Просто цветы,да,реализация непродовольственных товаров,"город Москва, Пресненская набережная, дом 2",Пресненский район,Центральный административный округ,37.53947052910406,55.74904096521795,1900647.1930051062,6410770.571300412
221,1796,49397,49397,Цветочный ряд,Магазин «Цветы»,Цветочный ряд,да,реализация непродовольственных товаров,"город Москва, Азовская улица, дом 24, корпус 2",район Зюзино,Юго-Западный административный округ,37.59594600000001,55.6515327272226,1907695.524412812,6401438.346958465
222,1798,49656,49656,Цветочный ряд,Магазин «Цветы»,Цветочный ряд,да,реализация непродовольственных товаров,"город Москва, Дубравная улица, дом 35",район Митино,Северо-Западный административный округ,37.35804699031972,55.84423140215414,1886118.8614957684,6417268.910214447
223,1800,49660,49660,Цветочный ряд,Магазин «Цветы»,Цветочный ряд,да,реализация непродовольственных товаров,"город Москва, Лермонтовский проспект, дом 10, корпус 1",район Выхино-Жулебино,Юго-Восточный административный округ,37.85186099999999,55.70059774136681,1921451.159602469,6412116.88640463
224,1818,50131,50131,Мосцветторг,Магазин «Цветы»,Мосцветторг,да,реализация непродовольственных товаров,"город Москва, Привольная улица, дом 65/32",район Выхино-Жулебино,Юго-Восточный административный округ,37.84822099999999,55.68195573598548,1921928.732385759,6410031.634962848
225,1829,51134,51134,Мосцветторг,Магазин «Цветы»,Мосцветторг,да,реализация непродовольственных товаров,"город Москва, Осенний бульвар, дом 10",район Крылатское,Западный административный округ,37.40896400000001,55.75779975793501,1892387.6136427154,6409000.771641388
226,1871,52878,52878,Мосцветторг,Магазин «Цветы»,Мосцветторг,да,реализация непродовольственных товаров,"город Москва, Большая Черкизовская улица, дом 5А",район Преображенское,Восточный административный округ,37.718781,55.79734376943793,1909745.8600249682,6419731.332204034
227,1872,52879,52879,Мосцветторг,Магазин «Цветы»,Мосцветторг,да,реализация непродовольственных товаров,"город Москва, Зубовский бульвар, дом 11А",район Хамовники,Центральный административный округ,37.59285,55.7355417514781,1904393.3706828156,6410430.403337924
228,1893,53867,53867,Цветочная база «Мосцветторг»,Магазин «Цветы»,Мосцветторг,да,реализация непродовольственных товаров,"город Москва, Варшавское шоссе, дом 143А",район Чертаново Южное,Южный административный округ,37.599278000000005,55.5839327078369,1910402.8672474315,6394219.123403788
229,1897,53896,53896,Росцветторг,Магазин «Цветы»,Росцветторг,да,реализация непродовольственных товаров,"город Москва, Покровская улица, дом 21",район Некрасовка,Юго-Восточный административный округ,37.92978800000001,55.70155874164446,1926154.7991912381,6413873.82290017
230,1930,55029,55029,Мосцветторг,Магазин «Цветы»,Мосцветторг,да,реализация непродовольственных товаров,"город Москва, Осенний бульвар, дом 5, корпус 1",район Крылатское,Западный административный округ,37.40712200000001,55.75691575767833,1892308.0867149804,6408867.237418562
231,1945,56338,56338,Мосцветторг,Магазин «Цветы»,Мосцветторг,да,реализация непродовольственных товаров,"город Москва, Преображенская площадь, дом 6",район Преображенское,Восточный административный округ,37.7116509901118,55.7947055592278,1909411.527295009,6419297.246541876
232,1951,57045,57045,Цветы Мосцветторг,Магазин «Цветы»,Мосцветторг,да,реализация непродовольственных товаров,"город Москва, Волгоградский проспект, дом 111",район Кузьминки,Юго-Восточный административный округ,37.75971100000001,55.70672774313829,1915615.7839103455,6410829.73152281
233,1952,57046,57046,Мосцветторг,Магазин «Цветы»,Мосцветторг,да,реализация непродовольственных товаров,"город Москва, Ярцевская улица, дом 34, корпус 1",район Кунцево,Западный административный округ,37.419005,55.74223275341778,1893570.8911633568,6407530.058302145
234,1953,57244,57244,Просто цветы,Магазин «Цветы»,Просто цветы,да,реализация непродовольственных товаров,"город Москва, улица Хлобыстова, дом 9",район Выхино-Жулебино,Юго-Восточный административный округ,37.815954999999995,55.71614074586039,1918684.7892225462,6413031.444237578
235,1958,58040,58040,Мосцветторг. Цветочная база,Магазин «Цветы»,Мосцветторг,да,реализация непродовольственных товаров,"город Москва, Лермонтовский проспект, дом 6",район Выхино-Жулебино,Юго-Восточный административный округ,37.848337,55.7024587419045,1921167.001745411,6412242.719677169
236,1959,58069,58069,Мосцветторг цветочная база,Магазин «Цветы»,Мосцветторг,да,реализация непродовольственных товаров,"город Москва, Ореховый бульвар, дом 15, строение 3",район Орехово-Борисово Северное,Южный административный округ,37.720188,55.61334071625576,1916691.2713759684,6399932.264406861
237,1967,58377,58377,Мосцветторг,Магазин «Цветы»,Мосцветторг,да,реализация непродовольственных товаров,"город Москва, проспект Маршала Жукова, дом 59",район Хорошёво-Мнёвники,Северо-Западный административный округ,37.4578974480305,55.77774601442752,1894628.3012458882,6412167.419419215
