,index,Unnamed: 0,Name,TypeObject,OperatingCompany,IsNetObject,TypeService,Address,District,AdmArea,Longitude_WGS84,Latitude_WGS84,Xs,Ys
90,3340,3340,Диана,химическая чистка и крашение,Диана,да,бытовые услуги,"город Москва, Штурвальная улица, дом 3, строение 1",район Южное Тушино,Северо-Западный административный округ,37.44588983009319,55.846687878920996,1891357.929222371,6419351.940826473
91,3395,3395,Диана,химическая чистка и крашение,Диана,да,бытовые услуги,"город Москва, улица Юных Ленинцев, дом 7",район Текстильщики,Юго-Восточный административный округ,37.74002282636353,55.6999224293596,1914671.887026242,6409681.395574002
92,3435,3435,Диана,химическая чистка и крашение,Диана,да,бытовые услуги,"город Москва, Ясногорская улица, дом 13, корпус 1",район Ясенево,Юго-Западный административный округ,37.534657381637196,55.6043460775723,1905701.719599451,6395067.328123816
93,3515,3515,ХИМЧИСТКА приемный пункт,химическая чистка и крашение,,нет,бытовые услуги,"город Москва, проезд Дежнёва, дом 29, корпус 1",район Южное Медведково,Северо-Восточный административный округ,37.63120309443095,55.86986499866169,1901733.871077112,6425709.151000257
94,3524,3524,Химчистка Индиго,химическая чистка и крашение,,нет,бытовые услуги,"город Москва, улица Милашенкова, дом 8",Бутырский район,Северо-Восточный административный округ,37.584724488973215,55.82529682042357,1900571.29353584,6419935.117275294
95,3586,3586,Химчистка одежды,химическая чистка и крашение,,нет,бытовые услуги,"город Москва, Центральная улица, дом 2",район Митино,Северо-Западный административный округ,37.281292481509695,55.6454778340918,1888724.585953385,6394240.706293138
96,3663,3663,Эра чистоты,химическая чистка и крашение,,нет,бытовые услуги,"город Москва, город Зеленоград, корпус 525",район Савёлки,Зеленоградский административный округ,37.2546347594822,55.9913678042392,1874463.1889067881,6431009.121676579
97,3671,3671,Контраст,химическая чистка и крашение,Контраст,да,бытовые услуги,"город Москва, Ярославское шоссе, дом 12, корпус 2",Ярославский район,Северо-Восточный административный округ,37.68306530955116,55.854562235086156,1905446.0581334997,6425146.215758071
98,3717,3717,КАЛИФОРНИЯ-КЛИНЕРС,химическая чистка и крашение,,нет,бытовые услуги,"город Москва, Ленинский проспект, дом 113/1",Обручевский район,Юго-Западный административный округ,37.49790183712293,55.6557174550465,1901563.0622429037,6399840.303825234
99,3731,3731,Химчистка,химическая чистка и крашение,,нет,бытовые услуги,"город Москва, Никулинская улица, дом 15, корпус 1",район Тропарёво-Никулино,Западный административный округ,37.45623094394603,55.66806274042821,1898567.4765490785,6400303.741318625
100,3773,3773,Химчистка Диана,химическая чистка и крашение,Диана,да,бытовые услуги,"город Москва, Лермонтовский проспект, дом 6",район Выхино-Жулебино,Юго-Восточный административный округ,37.84844751668113,55.70233032048503,1921178.5401835837,6412231.226522017
101,3787,3787,Приемный пункт химчистки,химическая чистка и крашение,,нет,бытовые услуги,"город Москва, Трубная улица, дом 23, корпус 2",Мещанский район,Центральный административный округ,37.6251873003054,55.7709469764373,1905045.2382765857,6414923.422773429
102,3889,3889,Химчискта «Калифорния Клинерс»,химическая чистка и крашение,,нет,бытовые услуги,"город Москва, Котельническая набережная, дом 1/15, корпус А",Таганский район,Центральный административный округ,37.64272236863395,55.745846804752496,1907043.483975328,6412585.53220751
103,3896,3896,Химчистка «Контраст»,химическая чистка и крашение,Контраст,да,бытовые услуги,"город Москва, Марксистская улица, дом 38",Таганский район,Центральный административный округ,37.6666708890712,55.733711614960335,1908950.8261677825,6411780.00843362
104,3962,3962,ЕВРОПА МАРКЕТ,химическая чистка и крашение,,нет,бытовые услуги,"город Москва, улица Чистова, дом 22",район Текстильщики,Юго-Восточный административный округ,37.747089,55.69696,1915212.4621820757,6409511.1045634765
105,3963,3963,ГАРАНТ ЧИСТОТЫ,химическая чистка и крашение,,нет,бытовые услуги,"город Москва, Волгоградский проспект, дом 183, корпус 2",район Выхино-Жулебино,Юго-Восточный административный округ,37.811733,55.695988,1919182.5359482544,6410771.121525952
106,4042,4042,Приемный пункт в химчистку «Шведская чистка»,химическая чистка и крашение,,нет,бытовые услуги,"город Москва, улица Островитянова, дом 4",район Тёплый Стан,Юго-Западный административный округ,37.4888990671126,55.645014095166204,1901408.7111885282,6398498.193322746
107,4068,4068,Белый кот,химическая чистка и крашение,Белый кот,да,бытовые услуги,"город Москва, Скобелевская улица, дом 25",район Южное Бутово,Юго-Западный административный округ,37.5577810147279,55.54546718274211,1909289.5940864643,6389200.889492768
108,4167,4167,Химчистка Italclean,химическая чистка и крашение,,нет,бытовые услуги,"город Москва, Валовая улица, дом 21, корпус 125",район Замоскворечье,Центральный административный округ,37.63078820953351,55.73004934095951,1906904.6733583456,6410632.700781928
109,4171,4171,ДИАНА-2,химическая чистка и крашение,Диана,да,бытовые услуги,"город Москва, улица Гарибальди, дом 36",район Черёмушки,Юго-Западный административный округ,37.559751635080126,55.66851388491702,1904860.6667081446,6402511.765541298
110,4182,4182,ЛАНГИ,химическая чистка и крашение,,нет,бытовые услуги,"город Москва, Старокачаловская улица, дом 18",район Северное Бутово,Юго-Западный административный округ,37.5887137073077,55.57050078250546,1910254.7431250184,6392549.087187806
111,4196,4196,Химчистка КАССИОПЕЯ,химическая чистка и крашение,,нет,бытовые услуги,"город Москва, Никулинская улица, дом 31",район Тропарёво-Никулино,Западный административный округ,37.44904,55.668324,1898119.4767406138,6400182.30694316
112,4204,4204,Приемный пункт химчистки «ОЛИМПИК ДИАНА»,химическая чистка и крашение,Диана,да,бытовые услуги,"город Москва, улица Удальцова, дом 52",район Проспект Вернадского,Западный административный округ,37.4893321750578,55.685582883941194,1899939.2080913316,6402882.599173527
113,4207,4207,ПРИЕМНЫЙ ПУНКТ ХИМЧИСТКИ,химическая чистка и крашение,,нет,бытовые услуги,"город Москва, Мичуринский проспект, дом 19, корпус 2",район Раменки,Западный административный округ,37.5069951218066,55.697697860553994,1900568.117920256,6404557.2237578565
114,4210,4210,ПРИЕМНЫЙ ПУНКТ ХИМЧИСТКИ,химическая чистка и крашение,,нет,бытовые услуги,"город Москва, Мичуринский проспект, дом 9, корпус 1",район Раменки,Западный административный округ,37.5062502112174,55.700760083056196,1900409.710447419,6404871.913329135
