,index,Unnamed: 0,Name,TypeObject,OperatingCompany,IsNetObject,TypeService,Address,District,AdmArea,Longitude_WGS84,Latitude_WGS84,Xs,Ys
44,21892,21892,Азбука Вкуса,Супермаркет,Азбука Вкуса,да,реализация продовольственных товаров,"город Москва, Дмитровское шоссе, дом 108Б, строение 1",район Восточное Дегунино,Северный административный округ,37.54368648043205,55.88651937166932,1895814.0753320027,6425677.884443701
45,22308,22308,Азбука вкуса,Супермаркет,Азбука Вкуса,да,реализация продовольственных товаров,"город Москва, город Зеленоград, корпус 514, строение 1",район Савёлки,Зеленоградский административный округ,37.23648,55.99755699999999,1873139.4611256626,6431304.509719205
46,23577,23577,Супермаркет «Азбука вкуса»,Супермаркет,Азбука Вкуса,да,реализация продовольственных товаров,"город Москва, Каширское шоссе, дом 78, корпус 1А",район Москворечье-Сабурово,Южный административный округ,37.681886375368144,55.64121533199049,1913317.880749641,6402130.230126347
47,24706,24706,Азбука Вкуса,Супермаркет,Азбука Вкуса,да,реализация продовольственных товаров,"город Москва, Комсомольский проспект, дом 4",район Хамовники,Центральный административный округ,37.59228256864176,55.733102774413396,1904449.2808841253,6410155.615301178
48,25226,25226,Азбука вкуса,Супермаркет,Азбука Вкуса,да,реализация продовольственных товаров,"город Москва, улица Большая Якиманка, дом 32, сооружение 1",район Якиманка,Центральный административный округ,37.612811,55.734836,1905633.5796530487,6410772.074570772
49,25245,25245,Азбука вкуса,Супермаркет,Азбука Вкуса,да,реализация продовольственных товаров,"город Москва, Спартаковская улица, дом 24",Басманный район,Центральный административный округ,37.676684,55.7724657621965,1908117.108030579,6416166.5811687475
50,25258,25258,Азбука Вкуса,Супермаркет,Азбука Вкуса,да,реализация продовольственных товаров,"город Москва, Трубная площадь, дом 2",Мещанский район,Центральный административный округ,37.62172861797592,55.766414339390785,1905003.4308705155,6414362.484896933
51,25746,25746,Азбука Вкуса,Супермаркет,Азбука Вкуса,да,реализация продовольственных товаров,"город Москва, поселение Московский, деревня Лапшинка, владение 8, корпус 1",поселение Московский,Новомосковский административный округ,37.329508788295286,55.60621999926985,1893103.5378160938,6391000.944719013
52,26373,26373,АЗБУКА ВКУСА,Супермаркет,Азбука Вкуса,да,реализация продовольственных товаров,"город Москва, поселение ""Мосрентген"", Калужское шоссе, 21-й километр, домовладение 6, строение 1","поселение ""Мосрентген""",Новомосковский административный округ,37.476178000000004,55.602978,1902181.2330784616,6393698.805452151
53,27230,27230,Азбука Вкуса,Супермаркет,Азбука Вкуса,да,реализация продовольственных товаров,"город Москва, улица Генерала Глаголева, дом 14",район Хорошёво-Мнёвники,Северо-Западный административный округ,37.46304741547854,55.78227183049506,1894774.4252372338,6412762.441197302
54,27293,27293,Азбука Вкуса,Супермаркет,Азбука Вкуса,да,реализация продовольственных товаров,"город Москва, Ленинградский проспект, дом 69, строение 1",район Сокол,Северный административный округ,37.51770012674152,55.802822948824456,1897335.4775280885,6416115.032783281
55,27885,27885,Азбука вкуса,Супермаркет,Азбука Вкуса,да,реализация продовольственных товаров,"город Москва, улица Остоженка, дом 10",район Хамовники,Центральный административный округ,37.59990178109695,55.742595657032936,1904560.6465970369,6411338.314330994
