,level_0,index,Unnamed: 0,Name,TypeObject,OperatingCompany,IsNetObject,TypeService,Address,District,AdmArea,Longitude_WGS84,Latitude_WGS84,Xs,Ys
2562,2981,54257,54257,1сад,Магазин «Промтовары»,,нет,реализация непродовольственных товаров,"город Москва, Полярная улица, дом 33А",район Северное Медведково,Северо-Восточный административный округ,37.640978000000004,55.88884179620799,1901619.9784307368,6427958.2445713915
2563,2982,54258,54258,Магазин бытовой техники,Магазин «Промтовары»,,нет,реализация непродовольственных товаров,"город Москва, Волжский бульвар, дом 5, корпус 1",Рязанский район,Юго-Восточный административный округ,37.745009,55.71779774633982,1914308.1035654796,6411712.601177783
2564,2983,54406,54406,Парфюмерия,Магазин «Промтовары»,,нет,реализация непродовольственных товаров,"город Москва, Сокольническая площадь, дом 9А",район Сокольники,Восточный административный округ,37.679829,55.79038676741129,1907640.762328749,6418163.699922297
2565,2984,54408,54408,Салон бытовых товаров,Магазин «Промтовары»,,нет,реализация непродовольственных товаров,"город Москва, поселение Сосенское, ж/к ""Дубровка"", Сосновая улица, дом 15",поселение Сосенское,Новомосковский административный округ,37.451788,55.571866,1901836.0462535725,6389834.09651246
2566,2985,54410,54410,Киоск по продаже часов и сувениров,Магазин «Промтовары»,,нет,реализация непродовольственных товаров,"город Москва, улица Миклухо-Маклая, дом 36А",район Коньково,Юго-Западный административный округ,37.53289199999999,55.6401297239443,1904272.3406963397,6398889.582694416
2567,2986,54414,54414,La Marquise,Магазин «Промтовары»,,нет,реализация непродовольственных товаров,"город Москва, Ходынский бульвар, дом 4",Хорошёвский район,Северный административный округ,37.52774800000001,55.790177767350436,1898413.2725086256,6414961.099945517
2568,2987,54415,54415,Оптика,Магазин «Промтовары»,,нет,реализация непродовольственных товаров,"город Москва, Волгоградский проспект, дом 133, корпус 2",район Кузьминки,Юго-Восточный административный округ,37.77189500000001,55.70514874268189,1916416.03593908,6410916.624699621
2569,2988,54416,54416,Киоск по продаже галантереи,Магазин «Промтовары»,,нет,реализация непродовольственных товаров,"город Москва, улица Миклухо-Маклая, дом 36А",район Коньково,Юго-Западный административный округ,37.53289199999999,55.6401297239443,1904272.3406963397,6398889.582694416
2570,2989,54446,54446,Магазин «Промтовары»,Магазин «Промтовары»,,нет,реализация непродовольственных товаров,"город Москва, Большая Филёвская улица, дом 3",район Филёвский Парк,Западный административный округ,37.514206,55.7517777561868,1899009.7175065062,6410538.88219096
2571,2990,54500,54500,Магазин «Промтовары»,Магазин «Промтовары»,,нет,реализация непродовольственных товаров,"город Москва, город Троицк, микрорайон ""В"", дом 37",поселение Троицк,Троицкий административный округ,37.306719,55.485816,1896108.3863133409,6377532.711378648
2572,2992,54632,54632,Ювелирный бутик Ваш Выбор,Магазин «Промтовары»,,нет,реализация непродовольственных товаров,"город Москва, Ленинский проспект, дом 54",Гагаринский район,Юго-Западный административный округ,37.560497999999995,55.69790374058857,1903818.6831097538,6405696.254812734
2573,2994,54709,54709,L'accent,Магазин «Промтовары»,,нет,реализация непродовольственных товаров,"город Москва, Ленинский проспект, дом 54",Гагаринский район,Юго-Западный административный округ,37.560497999999995,55.69790374058857,1903818.6831097538,6405696.254812734
2574,2995,54714,54714,Канцелярские товары,Магазин «Промтовары»,,нет,реализация непродовольственных товаров,"город Москва, поселение Московский, Киевское шоссе, 22-й километр, домовладение 4, строение 2",поселение Московский,Новомосковский административный округ,37.43602399999999,55.63176772154237,1898670.4016089016,6395968.20841421
2575,2996,54716,54716,MBTruck автозапчасти,Магазин «Промтовары»,,нет,реализация непродовольственных товаров,"город Москва, улица Грекова, дом 10",район Северное Медведково,Северо-Восточный административный округ,37.66252447214249,55.888605956385355,1902933.362325214,6428383.648902859
2576,2997,54717,54717,MIXIT,Магазин «Промтовары»,,нет,реализация непродовольственных товаров,"город Москва, улица Маросейка, дом 9/2, строение 1",Басманный район,Центральный административный округ,37.63443899999999,55.75773675791672,1906098.1599561174,6413693.418625388
2577,2998,54767,54767,Товары для красоты,Магазин «Промтовары»,,нет,реализация непродовольственных товаров,"город Москва, Профсоюзная улица, дом 109",район Коньково,Юго-Западный административный округ,37.52163400000001,55.63300272189701,1903848.7573710796,6397885.8054660475
2578,2999,54768,54768,Все для празника,Магазин «Промтовары»,,нет,реализация непродовольственных товаров,"город Москва, проезд Шокальского, дом 61",район Северное Медведково,Северо-Восточный административный округ,37.666734999999996,55.88396979477714,1903361.0118260854,6427972.3225268675
2579,3000,54769,54769,Профессиональная косметика,Магазин «Промтовары»,,нет,реализация непродовольственных товаров,"город Москва, поселение Московский, Киевское шоссе, 22-й километр, домовладение 4, строение 1",поселение Московский,Новомосковский административный округ,37.43602399999999,55.63176772154237,1898670.4016089016,6395968.20841421
2580,3001,54924,54924,Одежда,Магазин «Промтовары»,,нет,реализация непродовольственных товаров,"город Москва, Ставропольская улица, дом 15, корпус 2",район Люблино,Юго-Восточный административный округ,37.751223,55.681657735899535,1916035.2717611054,6407949.3464973485
2581,3002,54925,54925,VAPE SHOP,Магазин «Промтовары»,,нет,реализация непродовольственных товаров,"город Москва, Рязанский проспект, дом 48",Рязанский район,Юго-Восточный административный округ,37.793417999999974,55.71624874589162,1917310.186851386,6412566.8871323485
2582,3003,54931,54931,Промтовары,Магазин «Промтовары»,,нет,реализация непродовольственных товаров,"город Москва, Сигнальный проезд, дом 16, строение 3",район Отрадное,Северо-Восточный административный округ,37.60292900000001,55.85048678496005,1900740.4569713261,6423030.079757975
2583,3004,54972,54972,"Фейерверки, цветы",Магазин «Промтовары»,,нет,реализация непродовольственных товаров,"город Москва, улица Паперника, владение 4А, строение 1",Рязанский район,Юго-Восточный административный округ,37.78851100000001,55.72020274703578,1916863.8678163246,6412889.258372593
2584,3005,54984,54984,ВСЕ ДЛЯ СНА,Магазин «Промтовары»,,нет,реализация непродовольственных товаров,"город Москва, 6-я Кожуховская улица, дом 5",Южнопортовый район,Юго-Восточный административный округ,37.671415,55.7073857433285,1910218.7472044136,6409042.321189895
2585,3008,55054,55054,Порфюмерная продукция,Магазин «Промтовары»,,нет,реализация непродовольственных товаров,"город Москва, улица Малыгина, дом 7",Лосиноостровский район,Северо-Восточный административный округ,37.69463799999999,55.88031979370556,1905186.7118564525,6428163.754093681
2586,3009,55075,55075,Jo Malone,Магазин «Промтовары»,,нет,реализация непродовольственных товаров,"город Москва, улица Земляной Вал, дом 33",Басманный район,Центральный административный округ,37.65915,55.75724575777414,1907618.1900054885,6414158.517574065
2587,3010,55077,55077,CURAPROX,Магазин «Промтовары»,,нет,реализация непродовольственных товаров,"город Москва, улица Земляной Вал, дом 33",Басманный район,Центральный административный округ,37.65915,55.75724575777414,1907618.1900054885,6414158.517574065
2588,3012,55206,55206,Промтовары,Магазин «Промтовары»,,нет,реализация непродовольственных товаров,"город Москва, проспект Мира, дом 122, корпус 1",Алексеевский район,Северо-Восточный административный округ,37.640134,55.81240477382961,1904412.072111311,6419704.29301029
2589,3013,55209,55209,Промтовары,Магазин «Промтовары»,,нет,реализация непродовольственных товаров,"город Москва, проспект Мира, дом 122, корпус 1",Алексеевский район,Северо-Восточный административный округ,37.640134,55.81240477382961,1904412.072111311,6419704.29301029
2590,3014,55210,55210,Промтовары,Магазин «Промтовары»,,нет,реализация непродовольственных товаров,"город Москва, проспект Мира, дом 122, корпус 1",Алексеевский район,Северо-Восточный административный округ,37.640134,55.81240477382961,1904412.072111311,6419704.29301029
2591,3015,55212,55212,Промтовары,Магазин «Промтовары»,,нет,реализация непродовольственных товаров,"город Москва, проспект Мира, дом 122, корпус 1",Алексеевский район,Северо-Восточный административный округ,37.640134,55.81240477382961,1904412.072111311,6419704.29301029
2592,3016,55213,55213,Промтовары,Магазин «Промтовары»,,нет,реализация непродовольственных товаров,"город Москва, проспект Мира, дом 122, корпус 1",Алексеевский район,Северо-Восточный административный округ,37.640134,55.81240477382961,1904412.072111311,6419704.29301029
2593,3017,55214,55214,Промтовары,Магазин «Промтовары»,,нет,реализация непродовольственных товаров,"город Москва, проспект Мира, дом 122, корпус 1",Алексеевский район,Северо-Восточный административный округ,37.640134,55.81240477382961,1904412.072111311,6419704.29301029
2594,3018,55215,55215,Промтовары,Магазин «Промтовары»,,нет,реализация непродовольственных товаров,"город Москва, проспект Мира, дом 122, корпус 1",Алексеевский район,Северо-Восточный административный округ,37.640134,55.81240477382961,1904412.072111311,6419704.29301029
2595,3020,55552,55552,Промтовары,Магазин «Промтовары»,,нет,реализация непродовольственных товаров,"город Москва, Новочеркасский бульвар, дом 57, корпус 1",район Марьино,Юго-Восточный административный округ,37.741878,55.647883726173156,1916726.242384388,6404112.629970755
2596,3021,55553,55553,Промтовары,Магазин «Промтовары»,,нет,реализация непродовольственных товаров,"город Москва, Новочеркасский бульвар, дом 57, корпус 1",район Марьино,Юго-Восточный административный округ,37.741878,55.647883726173156,1916726.242384388,6404112.629970755
2597,3022,55555,55555,Промтовары,Магазин «Промтовары»,,нет,реализация непродовольственных товаров,"город Москва, Новочеркасский бульвар, дом 57, корпус 1",район Марьино,Юго-Восточный административный округ,37.741878,55.647883726173156,1916726.242384388,6404112.629970755
2598,3023,55731,55731,Промтовары,Магазин «Промтовары»,,нет,реализация непродовольственных товаров,"город Москва, Новочеркасский бульвар, дом 57, корпус 1",район Марьино,Юго-Восточный административный округ,37.741878,55.647883726173156,1916726.242384388,6404112.629970755
