,level_0,index,Unnamed: 0,Name,TypeObject,OperatingCompany,IsNetObject,TypeService,Address,District,AdmArea,Longitude_WGS84,Latitude_WGS84,Xs,Ys
0,2,200,200,Добрынинский и партнёры,Прочие специализированные продовольственные предприятия торговли,Добрынинский и партнёры,да,реализация продовольственных товаров,"город Москва, 9-я Парковая улица, дом 59, корпус 2",район Северное Измайлово,Восточный административный округ,37.797872999999996,55.808101,1914142.6264574511,6422555.42620971
1,3,208,208,Лит.ра,Прочие специализированные продовольственные предприятия торговли,Лит.ра,да,реализация продовольственных товаров,"город Москва, Профсоюзная улица, дом 152, корпус 2, строение 2",район Тёплый Стан,Юго-Западный административный округ,37.505382,55.622496999999996,1903244.729304564,6396413.427632914
2,4,257,257,У Палыча,Прочие специализированные продовольственные предприятия торговли,У Палыча,да,реализация продовольственных товаров,"город Москва, улица Шолохова, дом 15А",район Ново-Переделкино,Западный административный округ,37.34540919616139,55.641937704855486,1892767.1468150096,6395184.5936892275
3,6,305,305,ВкусВилл,Прочие специализированные продовольственные предприятия торговли,ВкусВилл,да,реализация продовольственных товаров,"город Москва, Абрамцевская улица, дом 3",район Лианозово,Северо-Восточный административный округ,37.57310373213343,55.89483503359264,1897287.4027454243,6427186.903042993
4,9,413,413,Лит.ра,Прочие специализированные продовольственные предприятия торговли,Лит.ра,да,реализация продовольственных товаров,"город Москва, Алтуфьевское шоссе, дом 56",Алтуфьевский район,Северо-Восточный административный округ,37.587756999,55.880607999999995,1898702.7918118143,6425959.33263928
5,11,441,441,Вкусвилл,Прочие специализированные продовольственные предприятия торговли,ВкусВилл,да,реализация продовольственных товаров,"город Москва, Алтуфьевское шоссе, дом 93",район Лианозово,Северо-Восточный административный округ,37.585767173319795,55.900220246194365,1897854.297573906,6428031.259846538
6,13,509,509,Подворье-Молоко,Прочие специализированные продовольственные предприятия торговли,Подворье,да,реализация продовольственных товаров,"город Москва, проспект Андропова, дом 28",район Нагатино-Садовники,Южный административный округ,37.662628386825034,55.679984020740875,1910702.8206619755,6405904.308264219
7,15,512,512,СушиШоп,Прочие специализированные продовольственные предприятия торговли,СушиШоп,да,реализация продовольственных товаров,"город Москва, проспект Андропова, дом 29, корпус 2",район Нагатинский Затон,Южный административный округ,37.666556301483105,55.6763152702569,1911078.4482020747,6405591.373496503
8,16,596,596,ОЧАКОВО,Прочие специализированные продовольственные предприятия торговли,Очаково,да,реализация продовольственных товаров,"город Москва, улица Лётчика Бабушкина, дом 8",Бабушкинский район,Северо-Восточный административный округ,37.674517,55.860004,1904725.2694961168,6425553.330154877
9,18,691,691,Бристоль,Прочие специализированные продовольственные предприятия торговли,Бристоль,да,реализация продовольственных товаров,"город Москва, Башиловская улица, дом 1, корпус 1",Савёловский район,Северный административный округ,37.57671847069437,55.792885941484535,1901287.153206332,6416274.5757719325
10,21,786,786,ТОРТЫ ОНИКС,Прочие специализированные продовольственные предприятия торговли,Оникс,да,реализация продовольственных товаров,"город Москва, улица Маршала Бирюзова, дом 19",район Щукино,Северо-Западный административный округ,37.49093159396975,55.79427723748157,1896025.536099628,6414636.59792212
11,24,799,799,У Палыча,Прочие специализированные продовольственные предприятия торговли,У Палыча,да,реализация продовольственных товаров,"город Москва, улица Маршала Бирюзова, дом 20, корпус 1",район Щукино,Северо-Западный административный округ,37.49029644310957,55.79555743320629,1895939.6905008384,6414761.414685248
12,27,927,927,У Палыча,Прочие специализированные продовольственные предприятия торговли,У Палыча,да,реализация продовольственных товаров,"город Москва, Бутырская улица, дом 4",Бутырский район,Северо-Восточный административный округ,37.585933713180715,55.79483036207107,1901774.648460495,6416676.643404271
13,28,941,941,У Палыча,Прочие специализированные продовольственные предприятия торговли,У Палыча,да,реализация продовольственных товаров,"город Москва, Бутырская улица, дом 95",Савёловский район,Северный административный округ,37.580530978794755,55.80738132114094,1900981.2276438016,6417916.599258412
14,33,1146,1146,Добрынинский и партнёры,Прочие специализированные продовольственные предприятия торговли,Добрынинский и партнёры,да,реализация продовольственных товаров,"город Москва, 2-я Владимирская улица, дом 38/18",район Перово,Восточный административный округ,37.78420005324544,55.75026229438048,1915477.4264377127,6416036.657727484
15,34,1157,1157,У Палыча,Прочие специализированные продовольственные предприятия торговли,У Палыча,да,реализация продовольственных товаров,"город Москва, 2-я Владимирская улица, дом 40",район Перово,Восточный административный округ,37.784544999,55.74976099999989,1915517.1375473947,6415989.931448707
16,40,1389,1389,МЯСНОВЪ,Прочие специализированные продовольственные предприятия торговли,Мясновъ,да,реализация продовольственных товаров,"город Москва, улица Героев Панфиловцев, дом 35",район Северное Тушино,Северо-Западный административный округ,37.412033984329184,55.85594446618534,1888963.4267216998,6419648.481957885
17,42,1424,1424,Лит.ра,Прочие специализированные продовольственные предприятия торговли,Лит.ра,да,реализация продовольственных товаров,"город Москва, Городецкая улица, дом 3",район Новокосино,Восточный административный округ,37.86678116201347,55.74394804029779,1920731.4359393974,6417102.179171354
18,48,1481,1481,ИНДИЙСКИЕ СПЕЦИИ,Прочие специализированные продовольственные предприятия торговли,Индийские специи,да,реализация продовольственных товаров,"город Москва, 1-я Тверская-Ямская улица, дом 20/1",Тверской район,Центральный административный округ,37.590506,55.773596,1902839.83119326,6414483.39673796
19,50,1581,1581,У Палыча,Прочие специализированные продовольственные предприятия торговли,У Палыча,да,реализация продовольственных товаров,"город Москва, улица Декабристов, дом 21",район Отрадное,Северо-Восточный административный округ,37.607703562805575,55.86396513201252,1900529.2707030247,6424582.2830917435
20,51,1582,1582,5lb Спортивное питание,Прочие специализированные продовольственные предприятия торговли,5lb,да,реализация продовольственных товаров,"город Москва, улица Декабристов, дом 21",район Отрадное,Северо-Восточный административный округ,37.607703562805575,55.86396513201252,1900529.2707030247,6424582.2830917435
21,57,1805,1805,Красная икра,Прочие специализированные продовольственные предприятия торговли,Красная икра,да,реализация продовольственных товаров,"город Москва, Енисейская улица, дом 17, корпус 1",Бабушкинский район,Северо-Восточный административный округ,37.662613628729154,55.86780472425888,1903713.4972320062,6426144.431143773
22,60,1909,1909,У Палыча,Прочие специализированные продовольственные предприятия торговли,У Палыча,да,реализация продовольственных товаров,"город Москва, Волгоградский проспект, дом 82/37",район Кузьминки,Юго-Восточный административный округ,37.767088621455905,55.70462760880208,1916143.0891523957,6410759.063713529
23,68,2250,2250,Ароматный мир,Прочие специализированные продовольственные предприятия торговли,Ароматный Мир,да,реализация продовольственных товаров,"город Москва, Большая Сухаревская площадь, дом 16/18, строение 1",Красносельский район,Центральный административный округ,37.63727491777023,55.77153600666996,1905757.7142537504,6415240.0607075775
24,74,2360,2360,Мясницкий ряд,Прочие специализированные продовольственные предприятия торговли,Мясницкий ряд,да,реализация продовольственных товаров,"город Москва, Коровинское шоссе, дом 25/30",район Западное Дегунино,Северный административный округ,37.522629551857975,55.87780430150339,1894861.0703478758,6424300.343097061
25,86,2882,2882,Добрынинский и партнёры,Прочие специализированные продовольственные предприятия торговли,Добрынинский и партнёры,да,реализация продовольственных товаров,"город Москва, Ленинский проспект, дом 34/1",Гагаринский район,Юго-Западный административный округ,37.577384409042956,55.706836182722576,1904516.0699530384,6407012.340686461
26,89,2989,2989,У Палыча,Прочие специализированные продовольственные предприятия торговли,У Палыча,да,реализация продовольственных товаров,"город Москва, Ленинский проспект, дом 89/2",Ломоносовский район,Юго-Западный административный округ,37.53145909399603,55.67780966128233,1902792.9159564641,6402922.984796925
27,90,3037,3037,У Палыча,Прочие специализированные продовольственные предприятия торговли,У Палыча,да,реализация продовольственных товаров,"город Москва, улица Лескова, дом 30",район Бибирево,Северо-Восточный административный округ,37.61665426504156,55.892722193837116,1900002.8766051952,6427867.975115275
28,91,3043,3043,Добрынинский и партнёры,Прочие специализированные продовольственные предприятия торговли,Добрынинский и партнёры,да,реализация продовольственных товаров,"город Москва, Лесная улица, дом 8/12",Тверской район,Центральный административный округ,37.58830153082082,55.777901333705614,1902546.245107413,6414901.388128392
29,92,3120,3120,Кантата,Прочие специализированные продовольственные предприятия торговли,Кантата,да,реализация продовольственных товаров,"город Москва, Люсиновская улица, дом 4",район Замоскворечье,Центральный административный округ,37.622333000000005,55.727136,1906498.542760305,6410141.511668528
30,97,3271,3271,Индийские специи,Прочие специализированные продовольственные предприятия торговли,Индийские специи,да,реализация продовольственных товаров,"город Москва, улица Миклухо-Маклая, дом 5",Обручевский район,Юго-Западный административный округ,37.499695,55.655498,1901680.496779756,6399854.031461808
31,103,3470,3470,ИНДИЙСКИЕ СПЕЦИИ,Прочие специализированные продовольственные предприятия торговли,Индийские специи,да,реализация продовольственных товаров,"город Москва, улица Можайский Вал, дом 1",район Дорогомилово,Западный административный округ,37.558396709222,55.74565870812233,1901923.246433564,6410800.959958772
32,105,3518,3518,ВкусВилл,Прочие специализированные продовольственные предприятия торговли,ВкусВилл,да,реализация продовольственных товаров,"город Москва, улица Молостовых, дом 14, корпус 1",район Ивановское,Восточный административный округ,37.831337079819406,55.75421166032872,1918193.175996247,6417457.6167956265
33,108,3752,3752,У Палыча,Прочие специализированные продовольственные предприятия торговли,У Палыча,да,реализация продовольственных товаров,"город Москва, Новокузнецкая улица, дом 13, строение 1",район Замоскворечье,Центральный административный округ,37.631784629736856,55.73741683667836,1906691.642161621,6411447.691476315
34,112,3956,3956,ВкусВилл,Прочие специализированные продовольственные предприятия торговли,ВкусВилл,да,реализация продовольственных товаров,"город Москва, Открытое шоссе, дом 24, корпус 11",район Метрогородок,Восточный административный округ,37.757540520342815,55.822999587380295,1911139.000621517,6423310.447427741
35,115,4216,4216,Лит.ра,Прочие специализированные продовольственные предприятия торговли,Лит.ра,да,реализация продовольственных товаров,"город Москва, Петровско-Разумовский проезд, дом 16",Савёловский район,Северный административный округ,37.569468,55.797574,1900673.1294876155,6416628.5165077085
36,118,4285,4285,Лит.ра,Прочие специализированные продовольственные предприятия торговли,Лит.ра,да,реализация продовольственных товаров,"город Москва, улица Плещеева, дом 8",район Бибирево,Северо-Восточный административный округ,37.60838823896128,55.88482943150751,1899795.637846672,6426844.872729777
37,119,4356,4356,У Палыча,Прочие специализированные продовольственные предприятия торговли,У Палыча,да,реализация продовольственных товаров,"город Москва, улица Большая Полянка, дом 28, корпус 1",район Якиманка,Центральный административный округ,37.618618528910545,55.736362821209475,1905930.1091460544,6411058.263564354
38,122,4376,4376,Красное и Белое,Прочие специализированные продовольственные предприятия торговли,Красное и Белое,да,реализация продовольственных товаров,"город Москва, Полярная улица, дом 4, корпус 1",район Южное Медведково,Северо-Восточный административный округ,37.638503,55.872647,1902072.6340976784,6426161.569848063
39,137,4556,4556,Добрынинский и партнёры,Прочие специализированные продовольственные предприятия торговли,Добрынинский и партнёры,да,реализация продовольственных товаров,"город Москва, улица Большая Дмитровка, дом 21/7",Тверской район,Центральный административный округ,37.610084093416184,55.76531079862639,1904336.8177419046,6413999.8181908475
40,139,4602,4602,Добрынинский и партнёры,Прочие специализированные продовольственные предприятия торговли,Добрынинский и партнёры,да,реализация продовольственных товаров,"город Москва, бульвар Яна Райниса, дом 2, корпус 1",район Северное Тушино,Северо-Западный административный округ,37.42115655601655,55.84877517619089,1889780.701123774,6419064.351000731
41,140,4603,4603,ВкусВилл,Прочие специализированные продовольственные предприятия торговли,ВкусВилл,да,реализация продовольственных товаров,"город Москва, бульвар Яна Райниса, дом 2, корпус 1",район Северное Тушино,Северо-Западный административный округ,37.434214000000004,55.851084,1890487.6926543487,6419583.861210294
42,141,4604,4604,У Палыча,Прочие специализированные продовольственные предприятия торговли,У Палыча,да,реализация продовольственных товаров,"город Москва, бульвар Яна Райниса, дом 2, корпус 1",район Северное Тушино,Северо-Западный административный округ,37.42115655601655,55.84877517619089,1889780.701123774,6419064.351000731
43,144,4736,4736,Красное и Белое,Прочие специализированные продовольственные предприятия торговли,Красное и Белое,да,реализация продовольственных товаров,"город Москва, улица Руставели, дом 15",Бутырский район,Северо-Восточный административный округ,37.596000503326266,55.8137337141231,1901684.5030619304,6418924.400318535
44,145,4740,4740,Лит.ра,Прочие специализированные продовольственные предприятия торговли,Лит.ра,да,реализация продовольственных товаров,"город Москва, улица Маршала Рыбалко, дом 9",район Щукино,Северо-Западный административный округ,37.49043191911324,55.79731165675949,1895883.150075044,6414953.368410007
45,146,4759,4759,У Палыча,Прочие специализированные продовольственные предприятия торговли,У Палыча,да,реализация продовольственных товаров,"город Москва, Рязанский проспект, дом 48",Рязанский район,Юго-Восточный административный округ,37.793384839885995,55.716242672443826,1917308.39740483,6412565.5325213075
46,151,4945,4945,Лит.ра,Прочие специализированные продовольственные предприятия торговли,Лит.ра,да,реализация продовольственных товаров,"город Москва, Сиреневый бульвар, дом 63",район Северное Измайлово,Восточный административный округ,37.82036319187849,55.80368063187184,1915672.500990213,6422553.9306867225
47,161,5255,5255,Суши Wok,Прочие специализированные продовольственные предприятия торговли,Суши Wok,да,реализация продовольственных товаров,"город Москва, Сходненская улица, дом 31",район Южное Тушино,Северо-Западный административный округ,37.43884071127417,55.84745010417229,1890902.238095703,6419287.955135928
48,163,5425,5425,Отдохни,Прочие специализированные продовольственные предприятия торговли,Отдохни,да,реализация продовольственных товаров,"город Москва, Тимирязевская улица, дом 16",Тимирязевский район,Северный административный округ,37.565850432017854,55.81485350537508,1899813.1942605725,6418415.554011872
49,164,5426,5426,Мясновъ,Прочие специализированные продовольственные предприятия торговли,Мясновъ,да,реализация продовольственных товаров,"город Москва, Тимирязевская улица, дом 16",Тимирязевский район,Северный административный округ,37.565850432017854,55.81485350537508,1899813.1942605725,6418415.554011872
50,165,5427,5427,У Палыча,Прочие специализированные продовольственные предприятия торговли,У Палыча,да,реализация продовольственных товаров,"город Москва, Тимирязевская улица, дом 17А",Тимирязевский район,Северный административный округ,37.56667815668336,55.81101374730743,1900005.722784357,6418018.947639308
51,166,5428,5428,Магазин Рублевский,Прочие специализированные продовольственные предприятия торговли,Рублевский,да,реализация продовольственных товаров,"город Москва, Тимирязевская улица, дом 17А",Тимирязевский район,Северный административный округ,37.56667815668336,55.81101374730743,1900005.722784357,6418018.947639308
52,171,5550,5550,Куриный Дом,Прочие специализированные продовольственные предприятия торговли,Куриный Дом,да,реализация продовольственных товаров,"город Москва, Туристская улица, дом 23",район Северное Тушино,Северо-Западный административный округ,37.42068361035462,55.85404603337322,1889557.9285556974,6419622.896253307
53,172,5559,5559,Шантимель,Прочие специализированные продовольственные предприятия торговли,Шантимель,да,реализация продовольственных товаров,"город Москва, Тушинская улица, дом 13",район Покровское-Стрешнево,Северо-Западный административный округ,37.446519993407705,55.8266102295381,1892136.234950662,6417200.193430803
54,176,5722,5722,У Палыча,Прочие специализированные продовольственные предприятия торговли,У Палыча,да,реализация продовольственных товаров,"город Москва, Осенний бульвар, дом 20, корпус 1",район Крылатское,Западный административный округ,37.408039098535795,55.76340323941339,1892125.3308269687,6409585.95421626
55,177,5723,5723,Суши Вок,Прочие специализированные продовольственные предприятия торговли,Суши Вок,да,реализация продовольственных товаров,"город Москва, Осенний бульвар, дом 20, корпус 1",район Крылатское,Западный административный округ,37.408089095556,55.7634202699629,1892127.74489246,6409588.827513113
56,182,5904,5904,ВкусВилл,Прочие специализированные продовольственные предприятия торговли,ВкусВилл,да,реализация продовольственных товаров,"город Москва, Халтуринская улица, дом 17",район Преображенское,Восточный административный округ,37.724800486119435,55.80343438723846,1909883.8650640438,6420514.053775864
57,184,5931,5931,Красная икра,Прочие специализированные продовольственные предприятия торговли,Красная икра,да,реализация продовольственных товаров,"город Москва, Химкинский бульвар, дом 16, корпус 1",район Северное Тушино,Северо-Западный административный округ,37.44299834877765,55.85198139234279,1890987.4167024759,6419862.725213374
58,186,5967,5967,Кристалл,Прочие специализированные продовольственные предприятия торговли,Кристалл,да,реализация продовольственных товаров,"город Москва, Хорошёвское шоссе, дом 23, корпус 1",Хорошёвский район,Северный административный округ,37.52888416554576,55.776753960851785,1898978.73474459,6413537.585555747
59,193,6240,6240,У Палыча,Прочие специализированные продовольственные предприятия торговли,У Палыча,да,реализация продовольственных товаров,"город Москва, улица Шаболовка, дом 24",район Якиманка,Центральный административный округ,37.60930738643792,55.72087931241483,1905938.2946859438,6409194.267794297
60,197,6417,6417,Добрынинский и партнёры,Прочие специализированные продовольственные предприятия торговли,Добрынинский и партнёры,да,реализация продовольственных товаров,"город Москва, шоссе Энтузиастов, дом 22/18",район Лефортово,Юго-Восточный административный округ,37.717065999999996,55.751073999999996,1911367.6893144515,6414709.9062130265
61,201,6494,6494,ВкусВилл,Прочие специализированные продовольственные предприятия торговли,ВкусВилл,да,реализация продовольственных товаров,"город Москва, улица Яблочкова, дом 37",Бутырский район,Северо-Восточный административный округ,37.57892704461488,55.826908437657096,1900159.7970090082,6419987.782087105
62,204,6579,6579,ВкусВилл,Прочие специализированные продовольственные предприятия торговли,ВкусВилл,да,реализация продовольственных товаров,"город Москва, город Зеленоград, корпус 834А",район Старое Крюково,Зеленоградский административный округ,37.175906,55.980084999999995,1870114.8001885347,6428180.440940263
63,205,6608,6608,Супермаркет «ДИКСИ»,Прочие специализированные продовольственные предприятия торговли,Дикси,да,реализация продовольственных товаров,"город Москва, город Зеленоград, корпус 1204",район Силино,Зеленоградский административный округ,37.190385,55.995008999999996,1870446.1437273347,6430086.300169682
64,208,6622,6622,Добрынинский и партнёры,Прочие специализированные продовольственные предприятия торговли,Добрынинский и партнёры,да,реализация продовольственных товаров,"город Москва, Благовещенский переулок, дом 5",Тверской район,Центральный административный округ,37.5985397801966,55.76793856879818,1903537.808556761,6414041.561122567
65,210,6667,6667,Лит.ра,Прочие специализированные продовольственные предприятия торговли,Лит.ра,да,реализация продовольственных товаров,"город Москва, проезд Дежнёва, дом 29, корпус 1",район Южное Медведково,Северо-Восточный административный округ,37.631308000000004,55.869864,1901740.263873303,6425711.236929357
66,226,7233,7233,У Палыча,Прочие специализированные продовольственные предприятия торговли,У Палыча,да,реализация продовольственных товаров,"город Москва, Братиславская улица, дом 23",район Марьино,Юго-Восточный административный округ,37.76406066920875,55.65608679435969,1917771.778098674,6405464.718681907
67,227,7236,7236,У Палыча,Прочие специализированные продовольственные предприятия торговли,У Палыча,да,реализация продовольственных товаров,"город Москва, Братиславская улица, дом 16, корпус 1",район Марьино,Юго-Восточный административный округ,37.757764323826656,55.65928697966577,1917268.712512714,6405676.6763221165
68,228,7292,7292,У Палыча,Прочие специализированные продовольственные предприятия торговли,У Палыча,да,реализация продовольственных товаров,"город Москва, Южнопортовая улица, дом 18",Южнопортовый район,Юго-Восточный административный округ,37.684764526944605,55.706328050448704,1911070.478565316,6409208.805378088
69,234,7597,7597,КОНФАЭЛЬ,Прочие специализированные продовольственные предприятия торговли,Конфаэль,да,реализация продовольственных товаров,"город Москва, Кутузовский проспект, дом 33",район Дорогомилово,Западный административный округ,37.540791848511674,55.741547279488316,1901004.7301109743,6409990.219175175
70,236,7647,7647,У Палыча,Прочие специализированные продовольственные предприятия торговли,У Палыча,да,реализация продовольственных товаров,"город Москва, Митинская улица, дом 27",район Митино,Северо-Западный административный округ,37.36110910175507,55.845091075057155,1886273.105885132,6417424.880076799
71,239,7660,7660,Пиво Пинта,Прочие специализированные продовольственные предприятия торговли,Пинта,да,реализация продовольственных товаров,"город Москва, Митинская улица, дом 25",район Митино,Северо-Западный административный округ,37.36311459985447,55.84421023230127,1886427.1418364332,6417371.315078661
72,262,8137,8137,Лит.ра,Прочие специализированные продовольственные предприятия торговли,Лит.ра,да,реализация продовольственных товаров,"город Москва, Большая Марфинская улица, дом 4, корпус 3",район Марфино,Северо-Восточный административный округ,37.59534169529367,55.827376882835075,1901138.230979203,6420381.037196229
73,266,8389,8389,Конфаэль,Прочие специализированные продовольственные предприятия торговли,Конфаэль,да,реализация продовольственных товаров,"город Москва, Дмитровское шоссе, дом 163А, корпус 1",район Северный,Северо-Восточный административный округ,37.53922340009041,55.90892973370979,1894713.6361634738,6428000.2589543015
74,273,8684,8684,Ближние горки,Прочие специализированные продовольственные предприятия торговли,Ближние горки,да,реализация продовольственных товаров,"город Москва, улица Гарибальди, дом 7",Ломоносовский район,Юго-Западный административный округ,37.53742622882,55.677491837120286,1903168.2473743868,6403013.316856823
75,287,9081,9081,Магазин «Подворье»,Прочие специализированные продовольственные предприятия торговли,Подворье,да,реализация продовольственных товаров,"город Москва, микрорайон Северное Чертаново, дом 1А",район Чертаново Северное,Южный административный округ,37.59835146247136,55.636217533223856,1908409.633095628,6399837.466149527
76,297,9535,9535,ГОРЯЧИЙ КАЛАЧ,Прочие специализированные продовольственные предприятия торговли,Горячий калач,да,реализация продовольственных товаров,"город Москва, поселение ""Мосрентген"", посёлок Завода Мосрентген, дом 22","поселение ""Мосрентген""",Новомосковский административный округ,37.474515999999994,55.620957,1901417.575900516,6395603.53318881
77,299,9637,9637,Кантата,Прочие специализированные продовольственные предприятия торговли,Кантата,да,реализация продовольственных товаров,"город Москва, улица 1905 Года, дом 10, строение 1",Пресненский район,Центральный административный округ,37.55861824648139,55.768010590516994,1901109.155918012,6413215.216049022
78,300,9655,9655,Кофейня кантата,Прочие специализированные продовольственные предприятия торговли,Кантата,да,реализация продовольственных товаров,"город Москва, улица Вавилова, дом 66",Гагаринский район,Юго-Западный административный округ,37.54921131457,55.68318066852585,1903675.933218839,6403872.91977688
79,302,9799,9799,ОНИКС,Прочие специализированные продовольственные предприятия торговли,Оникс,да,реализация продовольственных товаров,"город Москва, Планерная улица, дом 14, корпус 1",район Северное Тушино,Северо-Западный административный округ,37.43663578542231,55.86386105150867,1890163.7327837544,6421011.6859658435
80,303,9883,9883,Красное и Белое,Прочие специализированные продовольственные предприятия торговли,Красное и Белое,да,реализация продовольственных товаров,"город Москва, проезд Дежнёва, дом 13",район Южное Медведково,Северо-Восточный административный округ,37.641045,55.870642000000004,1902301.2209514428,6425998.707515397
81,317,10284,10284,Мясновъ,Прочие специализированные продовольственные предприятия торговли,Мясновъ,да,реализация продовольственных товаров,"город Москва, улица Маршала Федоренко, дом 7",район Западное Дегунино,Северный административный округ,37.4898291586807,55.88032323762735,1892780.4562375038,6423890.061967976
82,321,10364,10364,Индийские специи,Прочие специализированные продовольственные предприятия торговли,Индийские специи,да,реализация продовольственных товаров,"город Москва, Панкратьевский переулок, дом 2",Красносельский район,Центральный административный округ,37.63320488918794,55.7716881200776,1905504.8004400076,6415171.199632018
83,326,10466,10466,МясновЪ,Прочие специализированные продовольственные предприятия торговли,Мясновъ,да,реализация продовольственных товаров,"город Москва, улица Декабристов, дом 8",район Отрадное,Северо-Восточный административный округ,37.59778982572171,55.86490959487459,1899893.4298496374,6424477.021094709
84,328,10536,10536,Лит.ра,Прочие специализированные продовольственные предприятия торговли,Лит.ра,да,реализация продовольственных товаров,"город Москва, Смольная улица, дом 35, строение 1",район Левобережный,Северный административный округ,37.48124331858275,55.8610668520235,1892971.3798606747,6421635.892485139
85,333,10611,10611,Подворье,Прочие специализированные продовольственные предприятия торговли,Подворье,да,реализация продовольственных товаров,"город Москва, улица Шолохова, дом 22",район Ново-Переделкино,Западный административный округ,37.349192077522495,55.64111307552096,1893028.2105861614,6395173.968548412
86,348,11563,11563,Лит.ра,Прочие специализированные продовольственные предприятия торговли,Лит.ра,да,реализация продовольственных товаров,"город Москва, микрорайон Северное Чертаново, корпус 823",район Чертаново Северное,Южный административный округ,37.59646795357643,55.6362781685466,1908292.5111814009,6399804.5323959775
87,355,11884,11884,Аленка,Прочие специализированные продовольственные предприятия торговли,Аленка,да,реализация продовольственных товаров,"город Москва, Саянская улица, дом 9А",район Ивановское,Восточный административный округ,37.83260235162695,55.76907300759851,1917712.817944317,6419085.076420825
